"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"TSEN2",109,109,1.9205508742192e-09,0.0693325927243347,0
"TSEN34",129,129,1.9205508742192e-09,0.0771059794007718,0
"TSEN54",132,132,1.9205508742192e-09,0.0765107754740947,0
"TSFM",128,128,1.9205508742192e-09,0.0763813737634142,0
"TSG101",126,126,1.9205508742192e-09,0.0759021022706324,0
"TSGA10",127,127,1.9205508742192e-09,0.0767090212415624,0
"TSGA10IP",35,35,1.9205508742192e-09,0.0246824020080558,0
"TSHR",64,64,1.9205508742192e-09,0.0438742493272007,0
"TSHZ1",110,110,1.9205508742192e-09,0.068577854307817,0
"TSKU",114,114,1.9205508742192e-09,0.0678040579042948,0
"TSN",128,128,1.9205508742192e-09,0.0766019260632235,0
"TSNARE1",108,108,1.9205508742192e-09,0.0687013054128003,0
"TSNAX",125,125,1.9205508742192e-09,0.0749145609331764,0
"TSNAX-DISC1",121,121,1.9205508742192e-09,0.0732872427624595,0
"TSNAXIP1",123,123,1.9205508742192e-09,0.0735721732691927,0
"TSPAN12",107,107,1.9205508742192e-09,0.0654042112500983,0
"TSPAN13",85,85,1.9205508742192e-09,0.0551372191860593,0
"TSPAN14",96,96,1.9205508742192e-09,0.0616610893817696,0
"TSPAN15",89,89,1.9205508742192e-09,0.055787266174523,0
"TSPAN17",110,110,1.9205508742192e-09,0.0687831136882185,0
"TSPAN31",117,117,1.9205508742192e-09,0.0708766126572584,0
"TSPAN32",76,76,1.9205508742192e-09,0.0479773158747235,0
"TSPAN4",132,132,1.9205508742192e-09,0.0770196799178124,0
"TSPAN7",53,53,1.9205508742192e-09,0.0366758080787694,0
"TSPAN8",43,43,1.9205508742192e-09,0.0260492845654342,0
"TSPO2",57,57,1.9205508742192e-09,0.0354877962379564,0
"TSPYL1",116,116,1.9205508742192e-09,0.072295339876186,0
"TSPYL2",96,96,1.9205508742192e-09,0.0608715085901982,0
"TSPYL4",104,104,1.9205508742192e-09,0.064351764196257,0
"TSR2",104,104,1.9205508742192e-09,0.0661454782953483,0
"TSR3",125,125,1.9205508742192e-09,0.0731344929747721,0
"TSSC1",139,139,1.9205508742192e-09,0.0807583423216375,0
"TSSC4",133,133,1.9205508742192e-09,0.0769311155814901,0
"TSSK6",118,118,1.9205508742192e-09,0.0729507918171271,0
"TST",89,89,1.9205508742192e-09,0.0584790138406906,0
"TSTA3",115,115,1.9205508742192e-09,0.0710156754766682,0
"TSTD2",133,133,1.9205508742192e-09,0.0785554133577118,0
"TTBK2",121,121,1.9205508742192e-09,0.0736838844012599,0
"TTC12",102,102,1.9205508742192e-09,0.0633583937854196,0
"TTC13",132,132,1.9205508742192e-09,0.0786135118534312,0
"TTC14",124,124,1.9205508742192e-09,0.0751212237402701,0
"TTC17",127,127,1.9205508742192e-09,0.0764681131816926,0
"TTC18",67,67,1.9205508742192e-09,0.045097363579112,0
"TTC19",129,129,1.9205508742192e-09,0.0775562531549921,0
"TTC21A",122,122,1.9205508742192e-09,0.0736991219862255,0
"TTC21B",126,126,1.9205508742192e-09,0.0750298390171997,0
"TTC23",109,109,1.9205508742192e-09,0.0690390389216641,0
"TTC23L",110,110,1.9205508742192e-09,0.0675420713867574,0
"TTC25",120,120,1.9205508742192e-09,0.0733654664729567,0
"TTC26",125,125,1.9205508742192e-09,0.0753628127551635,0
"TTC27",113,113,1.9205508742192e-09,0.0711008838612351,0
"TTC3",125,125,1.9205508742192e-09,0.073812814580963,0
"TTC30A",99,99,1.9205508742192e-09,0.0632766884611237,0
"TTC30B",119,119,1.9205508742192e-09,0.0725983713007982,0
"TTC31",126,126,1.9205508742192e-09,0.0759413580802219,0
"TTC32",136,136,1.9205508742192e-09,0.0798859653238946,0
"TTC33",129,129,1.9205508742192e-09,0.0756432557228287,0
"TTC37",130,130,1.9205508742192e-09,0.0772986189403387,0
"TTC38",79,79,1.9205508742192e-09,0.0534289700412573,0
"TTC39B",90,90,1.9205508742192e-09,0.0591336392535883,0
"TTC39C",61,61,1.9205508742192e-09,0.0397171847893975,0
"TTC4",124,124,1.9205508742192e-09,0.0758216010516897,0
"TTC5",100,100,1.9205508742192e-09,0.0638994587218512,0
"TTC7A",111,111,1.9205508742192e-09,0.0676702786773832,0
"TTC8",98,98,1.9205508742192e-09,0.0622422684669483,0
"TTC9B",88,88,1.9205508742192e-09,0.0550430622195965,0
"TTC9C",139,139,1.9205508742192e-09,0.0793487339703579,0
"TTF2",129,129,1.9205508742192e-09,0.0757144015823383,0
"TTI1",127,127,1.9205508742192e-09,0.0746200578077559,0
"TTI2",142,142,1.9205508742192e-09,0.0796647494466923,0
"TTLL1",106,106,1.9205508742192e-09,0.0654231884328751,0
"TTLL11",118,118,1.9205508742192e-09,0.0715526240429835,0
"TTLL12",118,118,1.9205508742192e-09,0.0723579064689657,0
"TTLL4",117,117,1.9205508742192e-09,0.0727793471950306,0
"TTLL5",113,113,1.9205508742192e-09,0.0684419627029853,0
"TTLL6",72,72,1.9205508742192e-09,0.0473473130813331,0
"TTLL7",79,79,1.9205508742192e-09,0.0523417423061752,0
"TTPA",41,41,1.9205508742192e-09,0.0289124164795362,0
"TTPAL",118,118,1.9205508742192e-09,0.0727710017536464,0
"TTR",34,34,1.9205508742192e-09,0.0220094280282042,0
"TTYH2",99,99,1.9205508742192e-09,0.0623915060717076,0
"TTYH3",104,104,1.9205508742192e-09,0.0657264392289732,0
"TUBA1A",115,115,1.9205508742192e-09,0.0693536602426898,0
"TUBA1B",142,142,1.9205508742192e-09,0.0810652729703693,0
"TUBA1C",133,133,1.9205508742192e-09,0.0782485041725273,0
"TUBAL3",44,44,1.9205508742192e-09,0.0289857192202276,0
"TUBB1",75,75,1.9205508742192e-09,0.0472825171716418,0
"TUBB2A",115,115,1.9205508742192e-09,0.0708459528726815,0
"TUBB3",113,113,1.9205508742192e-09,0.0675314214599144,0
"TUBB4B",137,137,1.9205508742192e-09,0.0776565875066932,0
"TUBD1",115,115,1.9205508742192e-09,0.0711062068813356,0
"TUBE1",99,99,1.9205508742192e-09,0.0635655473824577,0
"TUBG1",124,124,1.9205508742192e-09,0.0754926947413129,0
"TUBG2",95,95,1.9205508742192e-09,0.0615512609877657,0
"TUBGCP3",133,133,1.9205508742192e-09,0.0783128522820283,0
"TUBGCP4",104,104,1.9205508742192e-09,0.0659856180666717,0
"TUBGCP6",119,119,1.9205508742192e-09,0.0737307669234804,0
"TUFM",130,130,1.9205508742192e-09,0.0771917750497739,0
"TUFT1",116,116,1.9205508742192e-09,0.0708555818906542,0
"TUG1",120,120,1.9205508742192e-09,0.0725625538757419,0
"TULP2",109,109,1.9205508742192e-09,0.0679770430933192,0
"TULP3",113,113,1.9205508742192e-09,0.0702715601602384,0
"TUSC3",82,82,1.9205508742192e-09,0.0538052936404867,0
"TUT1",141,141,1.9205508742192e-09,0.0795766297528636,0
"TVP23B",108,108,1.9205508742192e-09,0.0641273014270819,0
"TWF1",115,115,1.9205508742192e-09,0.0721779223926741,0
"TWF2",123,123,1.9205508742192e-09,0.0734532533226668,0
"TWISTNB",121,121,1.9205508742192e-09,0.07428136180435,0
"TXLNA",130,130,1.9205508742192e-09,0.0773953887440983,0
"TXLNG",119,119,1.9205508742192e-09,0.072707750327123,0
"TXLNGY",41,41,1.9205508742192e-09,0.029069371975648,0
"TXN",129,129,1.9205508742192e-09,0.0773898691029436,0
"TXN2",121,121,1.9205508742192e-09,0.0736793971205647,0
"TXNDC11",129,129,1.9205508742192e-09,0.0773936061291839,0
"TXNDC12",129,129,1.9205508742192e-09,0.0769435890543356,0
"TXNDC15",123,123,1.9205508742192e-09,0.0750748462671603,0
"TXNDC16",115,115,1.9205508742192e-09,0.0708859904240925,0
"TXNDC17",116,116,1.9205508742192e-09,0.0721534279376885,0
"TXNDC2",62,62,1.9205508742192e-09,0.0403218249893825,0
"TXNDC5",101,101,1.9205508742192e-09,0.0641656650355648,0
"TXNDC9",138,138,1.9205508742192e-09,0.0801061030425978,0
"TXNIP",126,126,1.9205508742192e-09,0.0735299137015347,0
"TXNL1",114,114,1.9205508742192e-09,0.0701411232820394,0
"TXNL4A",116,116,1.9205508742192e-09,0.0718493895106797,0
"TXNL4B",122,122,1.9205508742192e-09,0.0739358330852295,0
"TXNRD2",97,97,1.9205508742192e-09,0.0601220246754613,0
"TYK2",115,115,1.9205508742192e-09,0.071315709690875,0
"TYMS",123,123,1.9205508742192e-09,0.0723172641829536,0
"TYMSOS",120,120,1.9205508742192e-09,0.0711100343943247,0
"TYRO3",85,85,1.9205508742192e-09,0.0548533647206573,0
"TYROBP",83,83,1.9205508742192e-09,0.0522158960877513,0
"TYSND1",116,116,1.9205508742192e-09,0.0715605039918299,0
"TYW1",120,120,1.9205508742192e-09,0.0726172512366729,0
"TYW1B",121,121,1.9205508742192e-09,0.0727677850893859,0
"TYW3",124,124,1.9205508742192e-09,0.0744752009446737,0
"TYW5",127,127,1.9205508742192e-09,0.0763597612994837,0
"U2AF1",132,132,1.9205508742192e-09,0.0783205163639043,0
"U2AF1L4",111,111,1.9205508742192e-09,0.0692560282092258,0
"U2AF2",130,130,1.9205508742192e-09,0.0769739655905085,0
"U2SURP",139,139,1.9205508742192e-09,0.0790750870846902,0
"UACA",93,93,1.9205508742192e-09,0.0587278714255806,0
"UAP1",112,112,1.9205508742192e-09,0.0697120762542817,0
"UBA1",98,98,1.9205508742192e-09,0.0625297036170075,0
"UBA2",118,118,1.9205508742192e-09,0.0729338301636934,0
"UBA3",96,96,1.9205508742192e-09,0.06178699479659,0
"UBA5",39,39,1.9205508742192e-09,0.0254929470852323,0
"UBA52",127,127,1.9205508742192e-09,0.0768808443016663,0
"UBA6",122,122,1.9205508742192e-09,0.07301395633528,0
"UBAC1",114,114,1.9205508742192e-09,0.0693401914890062,0
"UBAC2",118,118,1.9205508742192e-09,0.0732398630424956,0
"UBAC2-AS1",116,116,1.9205508742192e-09,0.0725781425366896,0
"UBALD1",137,137,1.9205508742192e-09,0.0799123251205024,0
"UBALD2",121,121,1.9205508742192e-09,0.0720563925203071,0
"UBAP1",116,116,1.9205508742192e-09,0.0716082653332574,0
"UBAP2",129,129,1.9205508742192e-09,0.0768407889086427,0
"UBAP2L",128,128,1.9205508742192e-09,0.0770454968509965,0
"UBASH3A",71,71,1.9205508742192e-09,0.0458568606235478,0
"UBASH3B",74,74,1.9205508742192e-09,0.0496037077378545,0
"UBB",133,133,1.9205508742192e-09,0.0770438297115809,0
"UBC",146,146,1.9205508742192e-09,0.0808190700946854,0
"UBE2A",121,121,1.9205508742192e-09,0.0739715902311459,0
"UBE2B",133,133,1.9205508742192e-09,0.0782333949061184,0
"UBE2D1",105,105,1.9205508742192e-09,0.066302884807364,0
"UBE2D2",125,125,1.9205508742192e-09,0.0765320488654699,0
"UBE2D3",132,132,1.9205508742192e-09,0.0772733380253642,0
"UBE2D4",112,112,1.9205508742192e-09,0.070853813150567,0
"UBE2E1",97,97,1.9205508742192e-09,0.0612721624293753,0
"UBE2E3",103,103,1.9205508742192e-09,0.0655064546553097,0
"UBE2F",132,132,1.9205508742192e-09,0.0771960287296591,0
"UBE2F-SCLY",127,127,1.9205508742192e-09,0.0753382263535982,0
"UBE2G1",122,122,1.9205508742192e-09,0.0742326207032323,0
"UBE2G2",118,118,1.9205508742192e-09,0.0720864135593161,0
"UBE2H",124,124,1.9205508742192e-09,0.0742674139652278,0
"UBE2I",127,127,1.9205508742192e-09,0.0751522867451113,0
"UBE2J1",116,116,1.9205508742192e-09,0.0718767148912634,0
"UBE2J2",98,98,1.9205508742192e-09,0.0622148699347438,0
"UBE2K",122,122,1.9205508742192e-09,0.0749136708296162,0
"UBE2L3",115,115,1.9205508742192e-09,0.069376996835358,0
"UBE2L6",101,101,1.9205508742192e-09,0.063835852000289,0
"UBE2N",118,118,1.9205508742192e-09,0.0739488060864659,0
"UBE2O",96,96,1.9205508742192e-09,0.060830468959561,0
"UBE2Q1",135,135,1.9205508742192e-09,0.0781950072225462,0
"UBE2Q2",107,107,1.9205508742192e-09,0.0681575412866025,0
"UBE2Q2P1",114,114,1.9205508742192e-09,0.0685212774811685,0
"UBE2R2",128,128,1.9205508742192e-09,0.0765159616662446,0
"UBE2S",123,123,1.9205508742192e-09,0.0746477054679251,0
"UBE2T",115,115,1.9205508742192e-09,0.0698116462134707,0
"UBE2V1",104,104,1.9205508742192e-09,0.0660276102548104,0
"UBE2V2",120,120,1.9205508742192e-09,0.0736585580114338,0
"UBE2W",121,121,1.9205508742192e-09,0.073497445773103,0
"UBE2Z",124,124,1.9205508742192e-09,0.0755177155562019,0
"UBE3A",115,115,1.9205508742192e-09,0.0716507188485272,0
"UBE3D",120,120,1.9205508742192e-09,0.0731736689367567,0
"UBE4A",111,111,1.9205508742192e-09,0.069365131854341,0
"UBE4B",124,124,1.9205508742192e-09,0.0746271709234505,0
"UBFD1",144,144,1.9205508742192e-09,0.0813038805122295,0
"UBIAD1",112,112,1.9205508742192e-09,0.071153972732968,0
"UBL3",106,106,1.9205508742192e-09,0.0666221285811815,0
"UBL5",115,115,1.9205508742192e-09,0.0704171787978364,0
"UBL7",126,126,1.9205508742192e-09,0.0750403896106206,0
"UBLCP1",120,120,1.9205508742192e-09,0.0739780602628628,0
"UBN2",119,119,1.9205508742192e-09,0.0722091646691015,0
"UBOX5",135,135,1.9205508742192e-09,0.0778110547954004,0
"UBP1",137,137,1.9205508742192e-09,0.0798066900518704,0
"UBQLN1",141,141,1.9205508742192e-09,0.079820984101738,0
"UBQLN2",96,96,1.9205508742192e-09,0.0605761835121705,0
"UBQLN4",136,136,1.9205508742192e-09,0.0786148933476919,0
"UBR1",112,112,1.9205508742192e-09,0.0689719119297241,0
"UBR2",130,130,1.9205508742192e-09,0.0769230749814995,0
"UBR3",106,106,1.9205508742192e-09,0.0672007368878772,0
"UBR4",130,130,1.9205508742192e-09,0.0774637706161485,0
"UBR5",126,126,1.9205508742192e-09,0.0754302390801184,0
"UBR7",120,120,1.9205508742192e-09,0.0730039056187411,0
"UBTD1",120,120,1.9205508742192e-09,0.0744801868973595,0
"UBTD2",102,102,1.9205508742192e-09,0.0636495019604828,0
"UBXN1",120,120,1.9205508742192e-09,0.0734121067454997,0
"UBXN10",87,87,1.9205508742192e-09,0.0565283767083829,0
"UBXN2A",111,111,1.9205508742192e-09,0.0700536657310098,0
"UBXN2B",101,101,1.9205508742192e-09,0.0653776095254949,0
"UBXN4",131,131,1.9205508742192e-09,0.0787330349475983,0
"UBXN6",119,119,1.9205508742192e-09,0.072559543541149,0
"UBXN7",111,111,1.9205508742192e-09,0.070095306395487,0
"UBXN8",121,121,1.9205508742192e-09,0.0745341303687608,0
"UCA1",82,82,1.9205508742192e-09,0.0508980472882088,0
"UCHL3",117,117,1.9205508742192e-09,0.0717123613284741,0
"UCHL5",138,138,1.9205508742192e-09,0.0799440808143775,0
"UCK2",122,122,1.9205508742192e-09,0.0749141628947154,0
"UCKL1",135,135,1.9205508742192e-09,0.0784906407591693,0
"UCP2",120,120,1.9205508742192e-09,0.0727972783315725,0
"UCP3",52,52,1.9205508742192e-09,0.0346382081004394,0
"UEVLD",122,122,1.9205508742192e-09,0.0730278487709799,0
"UFC1",110,110,1.9205508742192e-09,0.0683713615858165,0
"UFD1L",125,125,1.9205508742192e-09,0.0736398522813875,0
"UFL1",126,126,1.9205508742192e-09,0.0765777834672959,0
"UFM1",100,100,1.9205508742192e-09,0.0642442587132187,0
"UFSP1",125,125,1.9205508742192e-09,0.0751104321491014,0
"UFSP2",124,124,1.9205508742192e-09,0.0745306840399444,0
"UGCG",121,121,1.9205508742192e-09,0.0744461132948575,0
"UGDH",130,130,1.9205508742192e-09,0.0779439788111504,0
"UGGT1",130,130,1.9205508742192e-09,0.0776821479789686,0
"UGGT2",109,109,1.9205508742192e-09,0.0687294142114363,0
"UGP2",139,139,1.9205508742192e-09,0.0806257810053224,0
"UGT1A5",51,51,1.9205508742192e-09,0.0349069172784416,0
"UGT2A3",53,53,1.9205508742192e-09,0.033494491874662,0
"UGT2B11",20,20,1.9205508742192e-09,0.0121286910642719,0
"UGT2B4",40,40,1.9205508742192e-09,0.0256944546705959,0
"UGT2B7",46,46,1.9205508742192e-09,0.0284415455268951,0
"UGT8",68,68,1.9205508742192e-09,0.0460508276312814,0
"UHMK1",108,108,1.9205508742192e-09,0.0677414545376084,0
"UHRF1",103,103,1.9205508742192e-09,0.0639145111847658,0
"UHRF1BP1",116,116,1.9205508742192e-09,0.071499327697561,0
"UHRF1BP1L",117,117,1.9205508742192e-09,0.0720271971835843,0
"UIMC1",139,139,1.9205508742192e-09,0.0793948248819288,0
"ULBP1",95,95,1.9205508742192e-09,0.0605204393861032,0
"ULK1",110,110,1.9205508742192e-09,0.0691853399991839,0
"ULK3",118,118,1.9205508742192e-09,0.0721379868904307,0
"ULK4",134,134,1.9205508742192e-09,0.0774826719703077,0
"UMPS",120,120,1.9205508742192e-09,0.073017061844802,0
"UNC119",85,85,1.9205508742192e-09,0.0564482449904117,0
"UNC119B",74,74,1.9205508742192e-09,0.0499966297504921,0
"UNC13B",88,88,1.9205508742192e-09,0.0579302706218069,0
"UNC13D",123,123,1.9205508742192e-09,0.0731009908445092,0
"UNC45A",126,126,1.9205508742192e-09,0.0750770405185016,0
"UNC45B",20,20,1.9205508742192e-09,0.012828507276112,0
"UNC50",126,126,1.9205508742192e-09,0.0769775750892191,0
"UNC5B",88,88,1.9205508742192e-09,0.0560452929761849,0
"UNC5CL",60,60,1.9205508742192e-09,0.039206525035504,0
"UNC79",103,103,1.9205508742192e-09,0.0663937854484471,0
"UNC93A",39,39,1.9205508742192e-09,0.0244610959106292,0
"UNC93B1",105,105,1.9205508742192e-09,0.0666265476660619,0
"UNG",94,94,1.9205508742192e-09,0.0602867136346372,0
"UNK",137,137,1.9205508742192e-09,0.0785247928388445,0
"UNKL",87,87,1.9205508742192e-09,0.0574991817189386,0
"UPF1",109,109,1.9205508742192e-09,0.067273305436719,0
"UPF2",132,132,1.9205508742192e-09,0.0775904542320323,0
"UPF3B",104,104,1.9205508742192e-09,0.0646192350894973,0
"UPK2",76,76,1.9205508742192e-09,0.0502148625306264,0
"UPK3A",51,51,1.9205508742192e-09,0.0340931976845688,0
"UPP1",135,135,1.9205508742192e-09,0.077535127825822,0
"UPRT",90,90,1.9205508742192e-09,0.0577543852240133,0
"UQCC1",110,110,1.9205508742192e-09,0.0681671828423661,0
"UQCC2",110,110,1.9205508742192e-09,0.0687126062135467,0
"UQCC3",128,128,1.9205508742192e-09,0.0771420109291777,0
"UQCR11",119,119,1.9205508742192e-09,0.0720946609776005,0
"UQCRB",102,102,1.9205508742192e-09,0.0659586963497881,0
"UQCRC1",104,104,1.9205508742192e-09,0.0668163508466957,0
"UQCRC2",128,128,1.9205508742192e-09,0.0755696760875017,0
"UQCRFS1",99,99,1.9205508742192e-09,0.0636543048878956,0
"UQCRH",130,130,1.9205508742192e-09,0.0771659190548787,0
"UQCRHL",19,19,1.9205508742192e-09,0.0135066251228829,0
"UQCRQ",129,129,1.9205508742192e-09,0.0769054409365093,0
"URB1",111,111,1.9205508742192e-09,0.0690924094979021,0
"URB2",121,121,1.9205508742192e-09,0.0736252956793548,0
"URGCP",115,115,1.9205508742192e-09,0.0721494267062119,0
"URGCP-MRPS24",96,96,1.9205508742192e-09,0.0610951939003031,0
"URM1",114,114,1.9205508742192e-09,0.0703679221272553,0
"UROC1",35,35,1.9205508742192e-09,0.0232285137148923,0
"UROD",131,131,1.9205508742192e-09,0.07691173602714,0
"UROS",115,115,1.9205508742192e-09,0.0706406467182763,0
"USB1",111,111,1.9205508742192e-09,0.0697025162460698,0
"USE1",118,118,1.9205508742192e-09,0.0716517810581953,0
"USH1G",75,75,1.9205508742192e-09,0.0494980142290066,0
"USMG5",122,122,1.9205508742192e-09,0.075449365067007,0
"USO1",130,130,1.9205508742192e-09,0.0777516307140578,0
"USP1",139,139,1.9205508742192e-09,0.0806641290876774,0
"USP10",106,106,1.9205508742192e-09,0.0655830102492777,0
"USP11",114,114,1.9205508742192e-09,0.0701493956261573,0
"USP12",115,115,1.9205508742192e-09,0.0696606798492523,0
"USP13",100,100,1.9205508742192e-09,0.0620650683167389,0
"USP14",110,110,1.9205508742192e-09,0.0667715471647275,0
"USP15",141,141,1.9205508742192e-09,0.0808082803092081,0
"USP16",121,121,1.9205508742192e-09,0.0720737676515678,0
"USP18",103,103,1.9205508742192e-09,0.0623189360496449,0
"USP19",103,103,1.9205508742192e-09,0.0660284636048867,0
"USP2",98,98,1.9205508742192e-09,0.062980135448513,0
"USP20",120,120,1.9205508742192e-09,0.0737816123705662,0
"USP21",109,109,1.9205508742192e-09,0.0694242546933437,0
"USP22",128,128,1.9205508742192e-09,0.0772928531778409,0
"USP24",115,115,1.9205508742192e-09,0.0721368705254904,0
"USP25",107,107,1.9205508742192e-09,0.0659121821035404,0
"USP27X",86,86,1.9205508742192e-09,0.0570712156686717,0
"USP28",113,113,1.9205508742192e-09,0.0705834252807729,0
"USP3",143,143,1.9205508742192e-09,0.0810355277841249,0
"USP30",126,126,1.9205508742192e-09,0.0744532270373223,0
"USP31",123,123,1.9205508742192e-09,0.0730417067228542,0
"USP32",137,137,1.9205508742192e-09,0.0792320257791578,0
"USP33",108,108,1.9205508742192e-09,0.0678505651012486,0
"USP34",117,117,1.9205508742192e-09,0.0725568638997725,0
"USP35",115,115,1.9205508742192e-09,0.0711303592154877,0
"USP36",142,142,1.9205508742192e-09,0.0815454578848025,0
"USP37",129,129,1.9205508742192e-09,0.0768659146949269,0
"USP38",128,128,1.9205508742192e-09,0.0766256619048338,0
"USP39",120,120,1.9205508742192e-09,0.0739280819991807,0
"USP4",122,122,1.9205508742192e-09,0.0743375683597552,0
"USP40",115,115,1.9205508742192e-09,0.0713830117463969,0
"USP42",138,138,1.9205508742192e-09,0.0795609258613096,0
"USP43",90,90,1.9205508742192e-09,0.0570570803779344,0
"USP45",115,115,1.9205508742192e-09,0.0713426039221155,0
"USP46",95,95,1.9205508742192e-09,0.0598989641477297,0
"USP47",124,124,1.9205508742192e-09,0.0741454868453584,0
"USP48",141,141,1.9205508742192e-09,0.0803846180587273,0
"USP49",125,125,1.9205508742192e-09,0.0749916234226623,0
"USP5",131,131,1.9205508742192e-09,0.0766135648861627,0
"USP53",125,125,1.9205508742192e-09,0.0741176628587427,0
"USP54",39,39,1.9205508742192e-09,0.0260801705559,0
"USP6NL",115,115,1.9205508742192e-09,0.0701709241637416,0
"USP7",103,103,1.9205508742192e-09,0.0654632502805359,0
"USP8",125,125,1.9205508742192e-09,0.0762104488773365,0
"USP9X",140,140,1.9205508742192e-09,0.0793113269345182,0
"USP9Y",20,20,1.9205508742192e-09,0.013883664652499,0
"USPL1",148,148,1.9205508742192e-09,0.0818046781089161,0
"UTP11L",114,114,1.9205508742192e-09,0.070347547793461,0
"UTP14A",109,109,1.9205508742192e-09,0.069172033195537,0
"UTP14C",61,61,1.9205508742192e-09,0.0395953926676803,0
"UTP15",119,119,1.9205508742192e-09,0.0737578734180438,0
"UTP18",137,137,1.9205508742192e-09,0.0797248552182267,0
"UTP23",123,123,1.9205508742192e-09,0.0746171262826273,0
"UTP3",135,135,1.9205508742192e-09,0.0783043871703899,0
"UTP6",121,121,1.9205508742192e-09,0.0726988700221577,0
"UTS2B",119,119,1.9205508742192e-09,0.0715257878296431,0
"UVRAG",133,133,1.9205508742192e-09,0.0772579442859636,0
"UVSSA",121,121,1.9205508742192e-09,0.0741336508934937,0
"UXS1",97,97,1.9205508742192e-09,0.0635099242547584,0
"UXT",117,117,1.9205508742192e-09,0.0712093149334924,0
"VAC14",112,112,1.9205508742192e-09,0.0696742192307696,0
"VAMP1",121,121,1.9205508742192e-09,0.0736530343880026,0
"VAMP2",104,104,1.9205508742192e-09,0.0652515838704547,0
"VAMP3",93,93,1.9205508742192e-09,0.0600595461131805,0
"VAMP4",130,130,1.9205508742192e-09,0.0777320157016455,0
